itemid,valuenum,frequency_rank,token,label,fluid,category,loinc_code
51453,0.3,348,3200,Other,Pleural,Hematology,
51453,0.4,348,3201,Other,Pleural,Hematology,
51453,0.5,348,3202,Other,Pleural,Hematology,
51453,0.6,348,3203,Other,Pleural,Hematology,
51453,0.7,348,3204,Other,Pleural,Hematology,
51453,0.8,348,3205,Other,Pleural,Hematology,
51453,0.9,348,3206,Other,Pleural,Hematology,
51453,1.0,348,3207,Other,Pleural,Hematology,
51453,,348,3208,Other,Pleural,Hematology,
51460,,349,3209,"Blood, Occult",Stool,Hematology,
52012,0.1,350,3210,UTX9,Urine,Chemistry,
52012,0.2,350,3211,UTX9,Urine,Chemistry,
52012,0.3,350,3212,UTX9,Urine,Chemistry,
52012,0.4,350,3213,UTX9,Urine,Chemistry,
52012,0.5,350,3214,UTX9,Urine,Chemistry,
52012,0.6,350,3215,UTX9,Urine,Chemistry,
52012,0.7,350,3216,UTX9,Urine,Chemistry,
52012,0.8,350,3217,UTX9,Urine,Chemistry,
52012,0.9,350,3218,UTX9,Urine,Chemistry,
52012,1.0,350,3219,UTX9,Urine,Chemistry,
52012,,350,3220,UTX9,Urine,Chemistry,
51234,,351,3221,Immunophenotyping,Blood,Hematology,
51123,0.1,352,3222,Other,Ascites,Hematology,
51123,0.2,352,3223,Other,Ascites,Hematology,
51123,0.3,352,3224,Other,Ascites,Hematology,
51123,0.4,352,3225,Other,Ascites,Hematology,
51123,0.5,352,3226,Other,Ascites,Hematology,
51123,0.6,352,3227,Other,Ascites,Hematology,
51123,0.7,352,3228,Other,Ascites,Hematology,
51123,0.8,352,3229,Other,Ascites,Hematology,
51123,0.9,352,3230,Other,Ascites,Hematology,
51123,1.0,352,3231,Other,Ascites,Hematology,
51123,,352,3232,Other,Ascites,Hematology,
51425,,353,3233,Kappa,Other Body Fluid,Hematology,
51426,,354,3234,Lambda,Other Body Fluid,Hematology,
51748,,355,3235,Treponema pallidum (Syphilis) Ab,Blood,Chemistry,
51749,0.1,356,3236,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,0.2,356,3237,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,0.3,356,3238,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,0.4,356,3239,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,0.5,356,3240,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,0.6,356,3241,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,0.7,356,3242,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,0.8,356,3243,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,0.9,356,3244,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,1.0,356,3245,Treponema pallidum (syphilis) value,Blood,Chemistry,
51749,,356,3246,Treponema pallidum (syphilis) value,Blood,Chemistry,
51139,0.1,357,3247,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,0.2,357,3248,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,0.3,357,3249,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,0.4,357,3250,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,0.5,357,3251,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,0.6,357,3252,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,0.7,357,3253,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,0.8,357,3254,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,0.9,357,3255,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,1.0,357,3256,Anticardiolipin Antibody IgM,Blood,Hematology,
51139,,357,3257,Anticardiolipin Antibody IgM,Blood,Hematology,
51138,0.1,358,3258,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,0.2,358,3259,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,0.3,358,3260,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,0.4,358,3261,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,0.5,358,3262,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,0.6,358,3263,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,0.7,358,3264,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,0.8,358,3265,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,0.9,358,3266,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,1.0,358,3267,Anticardiolipin Antibody IgG,Blood,Hematology,
51138,,358,3268,Anticardiolipin Antibody IgG,Blood,Hematology,
51262,,359,3269,Pencil Cells,Blood,Hematology,10377-0
51229,0.1,360,3270,"Heparin, LMW",Blood,Hematology,
51229,0.2,360,3271,"Heparin, LMW",Blood,Hematology,
51229,0.3,360,3272,"Heparin, LMW",Blood,Hematology,
51229,0.4,360,3273,"Heparin, LMW",Blood,Hematology,
51229,0.5,360,3274,"Heparin, LMW",Blood,Hematology,
51229,0.6,360,3275,"Heparin, LMW",Blood,Hematology,
51229,0.7,360,3276,"Heparin, LMW",Blood,Hematology,
51229,0.8,360,3277,"Heparin, LMW",Blood,Hematology,
51229,0.9,360,3278,"Heparin, LMW",Blood,Hematology,
51229,1.0,360,3279,"Heparin, LMW",Blood,Hematology,
51229,,360,3280,"Heparin, LMW",Blood,Hematology,
51206,0.1,361,3281,Factor VIII,Blood,Hematology,3209-4
51206,0.2,361,3282,Factor VIII,Blood,Hematology,3209-4
51206,0.3,361,3283,Factor VIII,Blood,Hematology,3209-4
51206,0.4,361,3284,Factor VIII,Blood,Hematology,3209-4
51206,0.5,361,3285,Factor VIII,Blood,Hematology,3209-4
51206,0.6,361,3286,Factor VIII,Blood,Hematology,3209-4
51206,0.7,361,3287,Factor VIII,Blood,Hematology,3209-4
51206,0.8,361,3288,Factor VIII,Blood,Hematology,3209-4
51206,0.9,361,3289,Factor VIII,Blood,Hematology,3209-4
51206,1.0,361,3290,Factor VIII,Blood,Hematology,3209-4
51206,,361,3291,Factor VIII,Blood,Hematology,3209-4
51839,,362,3292,Anat Path Hold,Other Body Fluid,Chemistry,
51505,,363,3293,Uric Acid Crystals,Urine,Hematology,5817-2
50945,0.1,364,3294,Homocysteine,Blood,Chemistry,13965-9
50945,0.2,364,3295,Homocysteine,Blood,Chemistry,13965-9
50945,0.3,364,3296,Homocysteine,Blood,Chemistry,13965-9
50945,0.4,364,3297,Homocysteine,Blood,Chemistry,13965-9
50945,0.5,364,3298,Homocysteine,Blood,Chemistry,13965-9
50945,0.6,364,3299,Homocysteine,Blood,Chemistry,13965-9
50945,0.7,364,3300,Homocysteine,Blood,Chemistry,13965-9
50945,0.8,364,3301,Homocysteine,Blood,Chemistry,13965-9
50945,0.9,364,3302,Homocysteine,Blood,Chemistry,13965-9
50945,1.0,364,3303,Homocysteine,Blood,Chemistry,13965-9
50945,,364,3304,Homocysteine,Blood,Chemistry,13965-9
51444,0.1,365,3305,Eosinophils,Pleural,Hematology,
51444,0.2,365,3306,Eosinophils,Pleural,Hematology,
51444,0.3,365,3307,Eosinophils,Pleural,Hematology,
51444,0.4,365,3308,Eosinophils,Pleural,Hematology,
51444,0.5,365,3309,Eosinophils,Pleural,Hematology,
51444,0.6,365,3310,Eosinophils,Pleural,Hematology,
51444,0.7,365,3311,Eosinophils,Pleural,Hematology,
51444,0.8,365,3312,Eosinophils,Pleural,Hematology,
51444,0.9,365,3313,Eosinophils,Pleural,Hematology,
51444,1.0,365,3314,Eosinophils,Pleural,Hematology,
51444,,365,3315,Eosinophils,Pleural,Hematology,
50913,,366,3316,Cryoglobulin,Blood,Chemistry,
51795,0.1,367,3317,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,0.2,367,3318,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,0.3,367,3319,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,0.4,367,3320,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,0.5,367,3321,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,0.6,367,3322,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,0.7,367,3323,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,0.8,367,3324,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,0.9,367,3325,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,1.0,367,3326,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51795,,367,3327,"Lactate Dehydrogenase, CSF",Cerebrospinal Fluid,Chemistry,
51198,,368,3328,Envelope Cells,Blood,Hematology,681-7
52427,,369,3329,UCU2,Urine,Hematology,
52369,0.1,370,3330,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,0.2,370,3331,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,0.3,370,3332,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,0.4,370,3333,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,0.5,370,3334,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,0.6,370,3335,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,0.7,370,3336,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,0.8,370,3337,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,0.9,370,3338,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,1.0,370,3339,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
52369,,370,3340,"Total Nucleated Cells, Other",Other Body Fluid,Hematology,
50989,0.1,371,3341,"Testosterone, Free",Blood,Chemistry,2991-8
50989,0.2,371,3342,"Testosterone, Free",Blood,Chemistry,2991-8
50989,0.3,371,3343,"Testosterone, Free",Blood,Chemistry,2991-8
50989,0.4,371,3344,"Testosterone, Free",Blood,Chemistry,2991-8
50989,0.5,371,3345,"Testosterone, Free",Blood,Chemistry,2991-8
50989,0.6,371,3346,"Testosterone, Free",Blood,Chemistry,2991-8
50989,0.7,371,3347,"Testosterone, Free",Blood,Chemistry,2991-8
50989,0.8,371,3348,"Testosterone, Free",Blood,Chemistry,2991-8
50989,0.9,371,3349,"Testosterone, Free",Blood,Chemistry,2991-8
50989,1.0,371,3350,"Testosterone, Free",Blood,Chemistry,2991-8
50989,,371,3351,"Testosterone, Free",Blood,Chemistry,2991-8
51140,0.1,372,3352,Antithrombin,Blood,Hematology,
51140,0.2,372,3353,Antithrombin,Blood,Hematology,
51140,0.3,372,3354,Antithrombin,Blood,Hematology,
51140,0.4,372,3355,Antithrombin,Blood,Hematology,
51140,0.5,372,3356,Antithrombin,Blood,Hematology,
51140,0.6,372,3357,Antithrombin,Blood,Hematology,
51140,0.7,372,3358,Antithrombin,Blood,Hematology,
51140,0.8,372,3359,Antithrombin,Blood,Hematology,
51140,0.9,372,3360,Antithrombin,Blood,Hematology,
51140,1.0,372,3361,Antithrombin,Blood,Hematology,
51140,,372,3362,Antithrombin,Blood,Hematology,
51325,,373,3363,CD45,Bone Marrow,Hematology,
51066,0.1,374,3364,24 hr Calcium,Urine,Chemistry,
51066,0.2,374,3365,24 hr Calcium,Urine,Chemistry,
51066,0.3,374,3366,24 hr Calcium,Urine,Chemistry,
51066,0.4,374,3367,24 hr Calcium,Urine,Chemistry,
51066,0.5,374,3368,24 hr Calcium,Urine,Chemistry,
51066,0.6,374,3369,24 hr Calcium,Urine,Chemistry,
51066,0.7,374,3370,24 hr Calcium,Urine,Chemistry,
51066,0.8,374,3371,24 hr Calcium,Urine,Chemistry,
51066,0.9,374,3372,24 hr Calcium,Urine,Chemistry,
51066,1.0,374,3373,24 hr Calcium,Urine,Chemistry,
51066,,374,3374,24 hr Calcium,Urine,Chemistry,
50997,0.1,375,3375,Tobramycin,Blood,Chemistry,4058-4
50997,0.2,375,3376,Tobramycin,Blood,Chemistry,4058-4
50997,0.3,375,3377,Tobramycin,Blood,Chemistry,4058-4
50997,0.4,375,3378,Tobramycin,Blood,Chemistry,4058-4
50997,0.5,375,3379,Tobramycin,Blood,Chemistry,4058-4
50997,0.6,375,3380,Tobramycin,Blood,Chemistry,4058-4
50997,0.7,375,3381,Tobramycin,Blood,Chemistry,4058-4
50997,0.8,375,3382,Tobramycin,Blood,Chemistry,4058-4
50997,0.9,375,3383,Tobramycin,Blood,Chemistry,4058-4
50997,1.0,375,3384,Tobramycin,Blood,Chemistry,4058-4
50997,,375,3385,Tobramycin,Blood,Chemistry,4058-4
52278,0.1,376,3386,Other,Cerebrospinal Fluid,Hematology,
52278,0.2,376,3387,Other,Cerebrospinal Fluid,Hematology,
52278,0.3,376,3388,Other,Cerebrospinal Fluid,Hematology,
52278,0.4,376,3389,Other,Cerebrospinal Fluid,Hematology,
52278,0.5,376,3390,Other,Cerebrospinal Fluid,Hematology,
52278,0.6,376,3391,Other,Cerebrospinal Fluid,Hematology,
52278,0.7,376,3392,Other,Cerebrospinal Fluid,Hematology,
52278,0.8,376,3393,Other,Cerebrospinal Fluid,Hematology,
52278,0.9,376,3394,Other,Cerebrospinal Fluid,Hematology,
52278,1.0,376,3395,Other,Cerebrospinal Fluid,Hematology,
52278,,376,3396,Other,Cerebrospinal Fluid,Hematology,
51899,,377,3397,Trichomonas vaginalis,Other Body Fluid,Chemistry,
50838,0.1,378,3398,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,0.2,378,3399,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,0.3,378,3400,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,0.4,378,3401,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,0.5,378,3402,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,0.6,378,3403,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,0.7,378,3404,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,0.8,378,3405,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,0.9,378,3406,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,1.0,378,3407,"Bilirubin, Total, Ascites",Ascites,Chemistry,
50838,,378,3408,"Bilirubin, Total, Ascites",Ascites,Chemistry,
51904,0.1,379,3409,PAN2,Other Body Fluid,Chemistry,
51904,0.2,379,3410,PAN2,Other Body Fluid,Chemistry,
51904,0.3,379,3411,PAN2,Other Body Fluid,Chemistry,
51904,0.4,379,3412,PAN2,Other Body Fluid,Chemistry,
51904,0.5,379,3413,PAN2,Other Body Fluid,Chemistry,
51904,0.6,379,3414,PAN2,Other Body Fluid,Chemistry,
51904,0.7,379,3415,PAN2,Other Body Fluid,Chemistry,
51904,0.8,379,3416,PAN2,Other Body Fluid,Chemistry,
51904,0.9,379,3417,PAN2,Other Body Fluid,Chemistry,
51904,1.0,379,3418,PAN2,Other Body Fluid,Chemistry,
51904,,379,3419,PAN2,Other Body Fluid,Chemistry,
51933,,380,3420,C. diff PCR,Stool,Chemistry,
50841,0.1,381,3421,"Creatinine, Ascites",Ascites,Chemistry,
50841,0.2,381,3422,"Creatinine, Ascites",Ascites,Chemistry,
50841,0.3,381,3423,"Creatinine, Ascites",Ascites,Chemistry,
50841,0.4,381,3424,"Creatinine, Ascites",Ascites,Chemistry,
50841,0.5,381,3425,"Creatinine, Ascites",Ascites,Chemistry,
50841,0.6,381,3426,"Creatinine, Ascites",Ascites,Chemistry,
50841,0.7,381,3427,"Creatinine, Ascites",Ascites,Chemistry,
50841,0.8,381,3428,"Creatinine, Ascites",Ascites,Chemistry,
50841,0.9,381,3429,"Creatinine, Ascites",Ascites,Chemistry,
50841,1.0,381,3430,"Creatinine, Ascites",Ascites,Chemistry,
50841,,381,3431,"Creatinine, Ascites",Ascites,Chemistry,
51297,0.1,382,3432,Thrombin,Blood,Hematology,
51297,0.2,382,3433,Thrombin,Blood,Hematology,
51297,0.3,382,3434,Thrombin,Blood,Hematology,
51297,0.4,382,3435,Thrombin,Blood,Hematology,
51297,0.5,382,3436,Thrombin,Blood,Hematology,
51297,0.6,382,3437,Thrombin,Blood,Hematology,
51297,0.7,382,3438,Thrombin,Blood,Hematology,
51297,0.8,382,3439,Thrombin,Blood,Hematology,
51297,0.9,382,3440,Thrombin,Blood,Hematology,
51297,1.0,382,3441,Thrombin,Blood,Hematology,
51297,,382,3442,Thrombin,Blood,Hematology,
50916,0.1,383,3443,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,0.2,383,3444,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,0.3,383,3445,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,0.4,383,3446,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,0.5,383,3447,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,0.6,383,3448,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,0.7,383,3449,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,0.8,383,3450,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,0.9,383,3451,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,1.0,383,3452,DHEA-Sulfate,Blood,Chemistry,2191-5
50916,,383,3453,DHEA-Sulfate,Blood,Chemistry,2191-5
52256,0.1,384,3454,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,0.2,384,3455,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,0.3,384,3456,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,0.4,384,3457,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,0.5,384,3458,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,0.6,384,3459,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,0.7,384,3460,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,0.8,384,3461,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,0.9,384,3462,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,1.0,384,3463,Eosinophils,Cerebrospinal Fluid,Hematology,
52256,,384,3464,Eosinophils,Cerebrospinal Fluid,Hematology,
51412,,385,3465,CD5,Other Body Fluid,Hematology,
51438,0.1,386,3466,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,0.2,386,3467,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,0.3,386,3468,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,0.4,386,3469,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,0.5,386,3470,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,0.6,386,3471,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,0.7,386,3472,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,0.8,386,3473,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,0.9,386,3474,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,1.0,386,3475,"RBC, Other Fluid",Other Body Fluid,Hematology,
51438,,386,3476,"RBC, Other Fluid",Other Body Fluid,Hematology,
51662,0.1,387,3477,HPE6,Blood,Chemistry,
51662,0.2,387,3478,HPE6,Blood,Chemistry,
51662,0.3,387,3479,HPE6,Blood,Chemistry,
51662,0.4,387,3480,HPE6,Blood,Chemistry,
51662,0.5,387,3481,HPE6,Blood,Chemistry,
51662,0.6,387,3482,HPE6,Blood,Chemistry,
51662,0.7,387,3483,HPE6,Blood,Chemistry,
51662,0.8,387,3484,HPE6,Blood,Chemistry,
51662,0.9,387,3485,HPE6,Blood,Chemistry,
51662,1.0,387,3486,HPE6,Blood,Chemistry,
51662,,387,3487,HPE6,Blood,Chemistry,
51388,,388,3488,CD10,Other Body Fluid,Hematology,
51400,,389,3489,CD20,Other Body Fluid,Hematology,
51047,0.1,390,3490,"Amylase, Pleural",Pleural,Chemistry,
51047,0.2,390,3491,"Amylase, Pleural",Pleural,Chemistry,
51047,0.3,390,3492,"Amylase, Pleural",Pleural,Chemistry,
51047,0.4,390,3493,"Amylase, Pleural",Pleural,Chemistry,
51047,0.5,390,3494,"Amylase, Pleural",Pleural,Chemistry,
51047,0.6,390,3495,"Amylase, Pleural",Pleural,Chemistry,
51047,0.7,390,3496,"Amylase, Pleural",Pleural,Chemistry,
51047,0.8,390,3497,"Amylase, Pleural",Pleural,Chemistry,
51047,0.9,390,3498,"Amylase, Pleural",Pleural,Chemistry,
51047,1.0,390,3499,"Amylase, Pleural",Pleural,Chemistry,
51047,,390,3500,"Amylase, Pleural",Pleural,Chemistry,
51263,0.1,391,3501,Plasma Cells,Blood,Hematology,
51263,0.2,391,3502,Plasma Cells,Blood,Hematology,
51263,0.3,391,3503,Plasma Cells,Blood,Hematology,
51263,0.4,391,3504,Plasma Cells,Blood,Hematology,
51263,0.5,391,3505,Plasma Cells,Blood,Hematology,
51263,0.6,391,3506,Plasma Cells,Blood,Hematology,
51263,0.7,391,3507,Plasma Cells,Blood,Hematology,
51263,0.8,391,3508,Plasma Cells,Blood,Hematology,
51263,0.9,391,3509,Plasma Cells,Blood,Hematology,
51263,1.0,391,3510,Plasma Cells,Blood,Hematology,
51263,,391,3511,Plasma Cells,Blood,Hematology,
51114,0.1,392,3512,Eosinophils,Ascites,Hematology,
51114,0.2,392,3513,Eosinophils,Ascites,Hematology,
51114,0.3,392,3514,Eosinophils,Ascites,Hematology,
51114,0.4,392,3515,Eosinophils,Ascites,Hematology,
51114,0.5,392,3516,Eosinophils,Ascites,Hematology,
51114,0.6,392,3517,Eosinophils,Ascites,Hematology,
51114,0.7,392,3518,Eosinophils,Ascites,Hematology,
51114,0.8,392,3519,Eosinophils,Ascites,Hematology,
51114,0.9,392,3520,Eosinophils,Ascites,Hematology,
51114,1.0,392,3521,Eosinophils,Ascites,Hematology,
51114,,392,3522,Eosinophils,Ascites,Hematology,
51956,,393,3523,CDT027,Stool,Chemistry,
51434,0.1,394,3524,Other Cell,Other Body Fluid,Hematology,
51434,0.2,394,3525,Other Cell,Other Body Fluid,Hematology,
51434,0.3,394,3526,Other Cell,Other Body Fluid,Hematology,
51434,0.4,394,3527,Other Cell,Other Body Fluid,Hematology,
51434,0.5,394,3528,Other Cell,Other Body Fluid,Hematology,
51434,0.6,394,3529,Other Cell,Other Body Fluid,Hematology,
51434,0.7,394,3530,Other Cell,Other Body Fluid,Hematology,
51434,0.8,394,3531,Other Cell,Other Body Fluid,Hematology,
51434,0.9,394,3532,Other Cell,Other Body Fluid,Hematology,
51434,1.0,394,3533,Other Cell,Other Body Fluid,Hematology,
51434,,394,3534,Other Cell,Other Body Fluid,Hematology,
51313,,395,3535,CD19,Bone Marrow,Hematology,
51271,0.1,396,3536,"Protein C, Functional",Blood,Hematology,
51271,0.2,396,3537,"Protein C, Functional",Blood,Hematology,
51271,0.3,396,3538,"Protein C, Functional",Blood,Hematology,
51271,0.4,396,3539,"Protein C, Functional",Blood,Hematology,
51271,0.5,396,3540,"Protein C, Functional",Blood,Hematology,
51271,0.6,396,3541,"Protein C, Functional",Blood,Hematology,
51271,0.7,396,3542,"Protein C, Functional",Blood,Hematology,
51271,0.8,396,3543,"Protein C, Functional",Blood,Hematology,
51271,0.9,396,3544,"Protein C, Functional",Blood,Hematology,
51271,1.0,396,3545,"Protein C, Functional",Blood,Hematology,
51271,,396,3546,"Protein C, Functional",Blood,Hematology,
51105,0.1,397,3547,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,0.2,397,3548,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,0.3,397,3549,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,0.4,397,3550,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,0.5,397,3551,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,0.6,397,3552,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,0.7,397,3553,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,0.8,397,3554,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,0.9,397,3555,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,1.0,397,3556,"Uric Acid, Urine",Urine,Chemistry,3086-6
51105,,397,3557,"Uric Acid, Urine",Urine,Chemistry,3086-6
51060,0.1,398,3558,"Triglycerides, Pleural",Pleural,Chemistry,
51060,0.2,398,3559,"Triglycerides, Pleural",Pleural,Chemistry,
51060,0.3,398,3560,"Triglycerides, Pleural",Pleural,Chemistry,
51060,0.4,398,3561,"Triglycerides, Pleural",Pleural,Chemistry,
51060,0.5,398,3562,"Triglycerides, Pleural",Pleural,Chemistry,
51060,0.6,398,3563,"Triglycerides, Pleural",Pleural,Chemistry,
51060,0.7,398,3564,"Triglycerides, Pleural",Pleural,Chemistry,
51060,0.8,398,3565,"Triglycerides, Pleural",Pleural,Chemistry,
51060,0.9,398,3566,"Triglycerides, Pleural",Pleural,Chemistry,
51060,1.0,398,3567,"Triglycerides, Pleural",Pleural,Chemistry,
51060,,398,3568,"Triglycerides, Pleural",Pleural,Chemistry,
51419,0.1,399,3569,Eosinophils,Other Body Fluid,Hematology,
51419,0.2,399,3570,Eosinophils,Other Body Fluid,Hematology,
51419,0.3,399,3571,Eosinophils,Other Body Fluid,Hematology,
51419,0.4,399,3572,Eosinophils,Other Body Fluid,Hematology,
51419,0.5,399,3573,Eosinophils,Other Body Fluid,Hematology,
51419,0.6,399,3574,Eosinophils,Other Body Fluid,Hematology,
51419,0.7,399,3575,Eosinophils,Other Body Fluid,Hematology,
51419,0.8,399,3576,Eosinophils,Other Body Fluid,Hematology,
51419,0.9,399,3577,Eosinophils,Other Body Fluid,Hematology,
51419,1.0,399,3578,Eosinophils,Other Body Fluid,Hematology,
51419,,399,3579,Eosinophils,Other Body Fluid,Hematology,
51289,0.1,400,3580,Serum Viscosity,Blood,Hematology,3128-6
51289,0.2,400,3581,Serum Viscosity,Blood,Hematology,3128-6
51289,0.3,400,3582,Serum Viscosity,Blood,Hematology,3128-6
51289,0.4,400,3583,Serum Viscosity,Blood,Hematology,3128-6
51289,0.5,400,3584,Serum Viscosity,Blood,Hematology,3128-6
51289,0.6,400,3585,Serum Viscosity,Blood,Hematology,3128-6
51289,0.7,400,3586,Serum Viscosity,Blood,Hematology,3128-6
51289,0.8,400,3587,Serum Viscosity,Blood,Hematology,3128-6
51289,0.9,400,3588,Serum Viscosity,Blood,Hematology,3128-6
51289,1.0,400,3589,Serum Viscosity,Blood,Hematology,3128-6
51289,,400,3590,Serum Viscosity,Blood,Hematology,3128-6
51319,,401,3591,CD3,Bone Marrow,Hematology,
52955,,402,3592,CD10,Bone Marrow,Hematology,
51337,,403,3593,HLA-DR,Bone Marrow,Hematology,
51273,0.1,404,3594,"Protein S, Functional",Blood,Hematology,
51273,0.2,404,3595,"Protein S, Functional",Blood,Hematology,
51273,0.3,404,3596,"Protein S, Functional",Blood,Hematology,
51273,0.4,404,3597,"Protein S, Functional",Blood,Hematology,
51273,0.5,404,3598,"Protein S, Functional",Blood,Hematology,
51273,0.6,404,3599,"Protein S, Functional",Blood,Hematology,
51273,0.7,404,3600,"Protein S, Functional",Blood,Hematology,
51273,0.8,404,3601,"Protein S, Functional",Blood,Hematology,
51273,0.9,404,3602,"Protein S, Functional",Blood,Hematology,
51273,1.0,404,3603,"Protein S, Functional",Blood,Hematology,
51273,,404,3604,"Protein S, Functional",Blood,Hematology,
51722,,405,3605,RFXLDLM,Blood,Chemistry,
51315,,406,3606,CD20,Bone Marrow,Hematology,
51945,,407,3607,Norovirus Genogroup I,Stool,Chemistry,54905-5
51946,,408,3608,Norovirus Genogroup II,Stool,Chemistry,54906-3
51423,,409,3609,HLA-DR,Other Body Fluid,Hematology,
51326,,410,3610,CD5,Bone Marrow,Hematology,
51340,,411,3611,Kappa,Bone Marrow,Hematology,
51341,,412,3612,Lambda,Bone Marrow,Hematology,
51088,0.1,413,3613,"Magnesium, Urine",Urine,Chemistry,2598-1
